Symbol,cp,Initial cash,Final cash,Total return,Trades,Win rate,Sharpe ratio,Max drawdown,BTC_cp,ETH_cp,SOL_cp
ACH,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
ACH,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
ACH,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
ACH,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
ACH,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
ACH,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
ACH,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
ACH,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
ACH,-4.0,10000.0,9692.527708258849,-3.074722917411509,1,0.0,-1.652732522074555,-3.074722917411509,-4.0,-4.0,-4.0
ACH,-3.5,10000.0,9771.985532715538,-2.2801446728446173,3,33.33333333333333,-0.8568042268525877,-4.765864363201508,-3.5,-3.5,-3.5
ACH,-3.0,10000.0,13601.579574422974,36.01579574422974,6,50.0,2.294516213138373,-11.263198146800256,-3.0,-3.0,-3.0
ACH,-2.5,10000.0,31730.570243342238,217.30570243342237,9,66.66666666666666,3.598690353546875,-30.218735140275793,-2.5,-2.5,-2.5
ACH,-2.0,10000.0,33450.37890190973,234.5037890190973,15,53.333333333333336,3.611399617535091,-30.218735140275786,-2.0,-2.0,-2.0
ACH,-1.5,10000.0,37301.4547194229,273.014547194229,26,53.84615384615385,3.5530266209903427,-30.218735140275793,-1.5,-1.5,-1.5
ACH,-1.0,10000.0,42979.509934907466,329.7950993490747,44,50.0,3.5426517827493096,-38.14964686468682,-1.0,-1.0,-1.0
ACH,-0.5,10000.0,37990.995473276096,279.9099547327609,50,52.0,3.2082875728604376,-38.29618709205903,-0.5,-0.5,-0.5
ACH,0.0,10000.0,27205.006067222017,172.05006067222018,37,51.35135135135135,2.55527905246852,-54.89425545041793,0.0,0.0,0.0
ACH,0.5,10000.0,18620.454353114037,86.20454353114037,21,42.857142857142854,1.851503949796636,-58.619699019014526,0.5,0.5,0.5
ACH,1.0,10000.0,15133.511177565484,51.33511177565484,13,30.76923076923077,1.482489384454719,-62.91994466632176,1.0,1.0,1.0
ACH,1.5,10000.0,12894.44506532955,28.9444506532955,7,28.57142857142857,1.199964820078055,-67.13003795308427,1.5,1.5,1.5
ACH,2.0,10000.0,11518.983407147567,15.189834071475673,3,33.33333333333333,1.0021647642167444,-69.99306999307,2.0,2.0,2.0
ACH,2.5,10000.0,11518.983407147567,15.189834071475673,3,33.33333333333333,1.0021647642167444,-69.99306999307,2.5,2.5,2.5
ACH,3.0,10000.0,11172.507737797916,11.72507737797916,2,50.0,0.9486852405616526,-69.99306999307,3.0,3.0,3.0
ACH,3.5,10000.0,11172.507737797916,11.72507737797916,2,50.0,0.9486852405616526,-69.99306999307,3.5,3.5,3.5
ACH,4.0,10000.0,11172.507737797916,11.72507737797916,2,50.0,0.9486852405616526,-69.99306999307,4.0,4.0,4.0
ACH,4.5,10000.0,11172.507737797916,11.72507737797916,2,50.0,0.9486852405616526,-69.99306999307,4.5,4.5,4.5
ACH,5.0,10000.0,10992.935635792779,9.92935635792779,1,100.0,0.9202487366910898,-69.99306999307,5.0,5.0,5.0
ACH,5.5,10000.0,10992.935635792779,9.92935635792779,1,100.0,0.9202487366910898,-69.99306999307,5.5,5.5,5.5
ACH,6.0,10000.0,10992.935635792779,9.92935635792779,1,100.0,0.9202487366910898,-69.99306999307,6.0,6.0,6.0
ACH,6.5,10000.0,10992.935635792779,9.92935635792779,1,100.0,0.9202487366910898,-69.99306999307,6.5,6.5,6.5
ACH,7.0,10000.0,10992.935635792779,9.92935635792779,1,100.0,0.9202487366910898,-69.99306999307,7.0,7.0,7.0
ACH,7.5,10000.0,10992.935635792779,9.92935635792779,1,100.0,0.9202487366910898,-69.99306999307,7.5,7.5,7.5
ACH,8.0,10000.0,10992.935635792779,9.92935635792779,1,100.0,0.9202487366910898,-69.99306999307,8.0,8.0,8.0
ACH,8.5,10000.0,10992.935635792779,9.92935635792779,1,100.0,0.9202487366910898,-69.99306999307,8.5,8.5,8.5
ACH,9.0,10000.0,10992.935635792779,9.92935635792779,1,100.0,0.9202487366910898,-69.99306999307,9.0,9.0,9.0
ACH,9.5,10000.0,10992.935635792779,9.92935635792779,1,100.0,0.9202487366910898,-69.99306999307,9.5,9.5,9.5
ACH,10.0,10000.0,10992.935635792779,9.92935635792779,1,100.0,0.9202487366910898,-69.99306999307,10.0,10.0,10.0
ACT,-10.0,10000.0,10000.0,0.0,0,0.0,,0.0,-10.0,-10.0,-10.0
ACT,-9.5,10000.0,10000.0,0.0,0,0.0,,0.0,-9.5,-9.5,-9.5
ACT,-9.0,10000.0,10000.0,0.0,0,0.0,,0.0,-9.0,-9.0,-9.0
ACT,-8.5,10000.0,10000.0,0.0,0,0.0,,0.0,-8.5,-8.5,-8.5
ACT,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
ACT,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
ACT,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
ACT,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
ACT,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
ACT,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
ACT,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
ACT,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
ACT,-4.0,10000.0,10000.0,0.0,1,0.0,,0.0,-4.0,-4.0,-4.0
ACT,-3.5,10000.0,10117.688577591913,1.176885775919127,3,33.33333333333333,1.1430032950395796,-1.0780287474332577,-3.5,-3.5,-3.5
ACT,-3.0,10000.0,13979.994434276816,39.79994434276816,6,66.66666666666666,2.4012762730180937,-19.88840175368674,-3.0,-3.0,-3.0
ACT,-2.5,10000.0,15714.497198410303,57.14497198410303,9,77.77777777777779,2.0517584405050124,-29.881235154394293,-2.5,-2.5,-2.5
ACT,-2.0,10000.0,17415.959061080186,74.15959061080186,15,80.0,2.1437923817318585,-29.881235154394297,-2.0,-2.0,-2.0
ACT,-1.5,10000.0,13358.469753862466,33.58469753862466,26,53.84615384615385,1.259997448463481,-40.836345303405125,-1.5,-1.5,-1.5
ACT,-1.0,10000.0,14692.332529139505,46.92332529139505,44,47.72727272727273,1.4512531992316973,-46.62176457847528,-1.0,-1.0,-1.0
ACT,-0.5,10000.0,5467.62867436333,-45.3237132563667,50,44.0,0.14787242663360511,-80.5998285904844,-0.5,-0.5,-0.5
ACT,0.0,10000.0,6126.478229725828,-38.73521770274172,37,51.35135135135135,0.35751259320489875,-80.36135836439561,0.0,0.0,0.0
ACT,0.5,10000.0,4083.3311496895158,-59.16668850310485,21,52.38095238095239,-0.19694136235163404,-85.18231784291805,0.5,0.5,0.5
ACT,1.0,10000.0,3424.245667246001,-65.75754332753999,13,53.84615384615385,-0.43866065105990726,-87.83901201531893,1.0,1.0,1.0
ACT,1.5,10000.0,3035.1908809689426,-69.64809119031057,7,42.857142857142854,-0.603627940406521,-89.22071503579853,1.5,1.5,1.5
ACT,2.0,10000.0,2830.8183636491885,-71.69181636350811,3,33.33333333333333,-0.6985694499916102,-89.94653087059623,2.0,2.0,2.0
ACT,2.5,10000.0,2830.8183636491885,-71.69181636350811,3,33.33333333333333,-0.6985694499916102,-89.94653087059623,2.5,2.5,2.5
ACT,3.0,10000.0,2719.475090704703,-72.80524909295298,2,50.0,-0.753707892534012,-90.34195933456562,3.0,3.0,3.0
ACT,3.5,10000.0,2719.475090704703,-72.80524909295298,2,50.0,-0.753707892534012,-90.34195933456562,3.5,3.5,3.5
ACT,4.0,10000.0,2719.475090704703,-72.80524909295298,2,50.0,-0.753707892534012,-90.34195933456562,4.0,4.0,4.0
ACT,4.5,10000.0,2719.475090704703,-72.80524909295298,2,50.0,-0.753707892534012,-90.34195933456562,4.5,4.5,4.5
ACT,5.0,10000.0,2665.0017838030685,-73.34998216196931,1,0.0,-0.7818748934031858,-90.34195933456562,5.0,5.0,5.0
ACT,5.5,10000.0,2665.0017838030685,-73.34998216196931,1,0.0,-0.7818748934031858,-90.34195933456562,5.5,5.5,5.5
ACT,6.0,10000.0,2665.0017838030685,-73.34998216196931,1,0.0,-0.7818748934031858,-90.34195933456562,6.0,6.0,6.0
ACT,6.5,10000.0,2665.0017838030685,-73.34998216196931,1,0.0,-0.7818748934031858,-90.34195933456562,6.5,6.5,6.5
ACT,7.0,10000.0,2665.0017838030685,-73.34998216196931,1,0.0,-0.7818748934031858,-90.34195933456562,7.0,7.0,7.0
ACT,7.5,10000.0,2665.0017838030685,-73.34998216196931,1,0.0,-0.7818748934031858,-90.34195933456562,7.5,7.5,7.5
ACT,8.0,10000.0,2665.0017838030685,-73.34998216196931,1,0.0,-0.7818748934031858,-90.34195933456562,8.0,8.0,8.0
ACT,8.5,10000.0,2665.0017838030685,-73.34998216196931,1,0.0,-0.7818748934031858,-90.34195933456562,8.5,8.5,8.5
ACT,9.0,10000.0,2665.0017838030685,-73.34998216196931,1,0.0,-0.7818748934031858,-90.34195933456562,9.0,9.0,9.0
ACT,9.5,10000.0,2665.0017838030685,-73.34998216196931,1,0.0,-0.7818748934031858,-90.34195933456562,9.5,9.5,9.5
ACT,10.0,10000.0,2665.0017838030685,-73.34998216196931,1,0.0,-0.7818748934031858,-90.34195933456562,10.0,10.0,10.0
ADA,-10.0,10000.0,10000.0,0.0,0,0.0,,0.0,-10.0,-10.0,-10.0
ADA,-9.5,10000.0,10000.0,0.0,0,0.0,,0.0,-9.5,-9.5,-9.5
ADA,-9.0,10000.0,10000.0,0.0,0,0.0,,0.0,-9.0,-9.0,-9.0
ADA,-8.5,10000.0,10000.0,0.0,0,0.0,,0.0,-8.5,-8.5,-8.5
ADA,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
ADA,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
ADA,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
ADA,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
ADA,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
ADA,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
ADA,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
ADA,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
ADA,-4.0,10000.0,9297.286141781035,-7.027138582189655,1,0.0,-1.652732522074555,-7.027138582189655,-4.0,-4.0,-4.0
ADA,-3.5,10000.0,9227.640798373595,-7.723592016264047,3,33.33333333333333,-1.3862314544564134,-8.282777800572894,-3.5,-3.5,-3.5
ADA,-3.0,10000.0,25292.19130428797,152.9219130428797,6,66.66666666666666,3.650427363966736,-10.73818799320749,-3.0,-3.0,-3.0
ADA,-2.5,10000.0,26491.264369568642,164.9126436956864,9,66.66666666666666,3.58850024729449,-16.407010710808173,-2.5,-2.5,-2.5
ADA,-2.0,10000.0,29520.158440434323,195.20158440434324,15,60.0,3.8455501293302774,-17.47431745959858,-2.0,-2.0,-2.0
ADA,-1.5,10000.0,34365.00510859002,243.6500510859002,26,57.692307692307686,3.937411607407647,-17.47431745959857,-1.5,-1.5,-1.5
ADA,-1.0,10000.0,38769.61466955467,287.6961466955467,44,54.54545454545454,3.9085795188649635,-24.939889670725538,-1.0,-1.0,-1.0
ADA,-0.5,10000.0,46358.389484184205,363.58389484184204,50,57.99999999999999,4.1667833757888975,-27.055144419568673,-0.5,-0.5,-0.5
ADA,0.0,10000.0,29279.254642078537,192.79254642078536,37,59.45945945945946,2.958279287863589,-40.74226254791966,0.0,0.0,0.0
ADA,0.5,10000.0,18788.953144010182,87.88953144010182,21,57.14285714285714,1.9654813585385629,-43.58329723190965,0.5,0.5,0.5
ADA,1.0,10000.0,15177.22680558702,51.77226805587021,13,46.15384615384615,1.5062622197883746,-46.458588647117345,1.0,1.0,1.0
ADA,1.5,10000.0,11768.38318225105,17.68383182251049,7,57.14285714285714,0.9717972151290253,-48.82907794295087,1.5,1.5,1.5
ADA,2.0,10000.0,9797.054115494864,-2.029458845051358,3,66.66666666666666,0.5934348928531828,-54.51581637148648,2.0,2.0,2.0
ADA,2.5,10000.0,9797.054115494864,-2.029458845051358,3,66.66666666666666,0.5934348928531828,-54.51581637148648,2.5,2.5,2.5
ADA,3.0,10000.0,9530.972460995512,-4.690275390044881,2,50.0,0.5366494843228801,-55.36146662054653,3.0,3.0,3.0
ADA,3.5,10000.0,9530.972460995512,-4.690275390044881,2,50.0,0.5366494843228801,-55.36146662054653,3.5,3.5,3.5
ADA,4.0,10000.0,9530.972460995512,-4.690275390044881,2,50.0,0.5366494843228801,-55.36146662054653,4.0,4.0,4.0
ADA,4.5,10000.0,9530.972460995512,-4.690275390044881,2,50.0,0.5366494843228801,-55.36146662054653,4.5,4.5,4.5
ADA,5.0,10000.0,9376.241093330218,-6.2375890666978195,1,0.0,0.502808299276062,-55.36146662054653,5.0,5.0,5.0
ADA,5.5,10000.0,9376.241093330218,-6.2375890666978195,1,0.0,0.502808299276062,-55.36146662054653,5.5,5.5,5.5
ADA,6.0,10000.0,9376.241093330218,-6.2375890666978195,1,0.0,0.502808299276062,-55.36146662054653,6.0,6.0,6.0
ADA,6.5,10000.0,9376.241093330218,-6.2375890666978195,1,0.0,0.502808299276062,-55.36146662054653,6.5,6.5,6.5
ADA,7.0,10000.0,9376.241093330218,-6.2375890666978195,1,0.0,0.502808299276062,-55.36146662054653,7.0,7.0,7.0
ADA,7.5,10000.0,9376.241093330218,-6.2375890666978195,1,0.0,0.502808299276062,-55.36146662054653,7.5,7.5,7.5
ADA,8.0,10000.0,9376.241093330218,-6.2375890666978195,1,0.0,0.502808299276062,-55.36146662054653,8.0,8.0,8.0
ADA,8.5,10000.0,9376.241093330218,-6.2375890666978195,1,0.0,0.502808299276062,-55.36146662054653,8.5,8.5,8.5
ADA,9.0,10000.0,9376.241093330218,-6.2375890666978195,1,0.0,0.502808299276062,-55.36146662054653,9.0,9.0,9.0
ADA,9.5,10000.0,9376.241093330218,-6.2375890666978195,1,0.0,0.502808299276062,-55.36146662054653,9.5,9.5,9.5
ADA,10.0,10000.0,9376.241093330218,-6.2375890666978195,1,0.0,0.502808299276062,-55.36146662054653,10.0,10.0,10.0
AGLD,-10.0,10000.0,10000.0,0.0,0,0.0,,0.0,-10.0,-10.0,-10.0
AGLD,-9.5,10000.0,10000.0,0.0,0,0.0,,0.0,-9.5,-9.5,-9.5
AGLD,-9.0,10000.0,10000.0,0.0,0,0.0,,0.0,-9.0,-9.0,-9.0
AGLD,-8.5,10000.0,10000.0,0.0,0,0.0,,0.0,-8.5,-8.5,-8.5
AGLD,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
AGLD,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
AGLD,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
AGLD,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
AGLD,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
AGLD,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
AGLD,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
AGLD,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
AGLD,-4.0,10000.0,9661.277906081601,-3.3872209391839894,1,0.0,-1.652732522074555,-3.3872209391839894,-4.0,-4.0,-4.0
AGLD,-3.5,10000.0,10002.54433086929,0.025443308692902067,3,66.66666666666666,0.04871585611311087,-3.3872209391839894,-3.5,-3.5,-3.5
AGLD,-3.0,10000.0,14033.816933823082,40.33816933823082,6,83.33333333333334,3.47283390035791,-9.034051424600422,-3.0,-3.0,-3.0
AGLD,-2.5,10000.0,13823.988035496746,38.23988035496747,9,77.77777777777779,2.076714396439573,-24.25149700598802,-2.5,-2.5,-2.5
AGLD,-2.0,10000.0,15160.061393301146,51.600613933011466,15,73.33333333333333,2.216339176902157,-24.25149700598804,-2.0,-2.0,-2.0
AGLD,-1.5,10000.0,13193.86238780317,31.938623878031702,26,57.692307692307686,1.3119409427619098,-28.483730522148843,-1.5,-1.5,-1.5
AGLD,-1.0,10000.0,19220.859780013743,92.20859780013743,44,61.36363636363637,2.2291996041160713,-36.98406430152386,-1.0,-1.0,-1.0
AGLD,-0.5,10000.0,14732.592433041547,47.325924330415475,50,57.99999999999999,1.4948255424319035,-52.85675271012435,-0.5,-0.5,-0.5
AGLD,0.0,10000.0,13023.443746817093,30.234437468170928,37,72.97297297297297,1.1999040154879919,-59.84440989092457,0.0,0.0,0.0
AGLD,0.5,10000.0,7959.990489076522,-20.40009510923478,21,57.14285714285714,0.12355744981950575,-68.12543285330179,0.5,0.5,0.5
AGLD,1.0,10000.0,6487.016469945943,-35.12983530054058,13,46.15384615384615,-0.31182834434152124,-73.61908915612506,1.0,1.0,1.0
AGLD,1.5,10000.0,5704.415301757137,-42.95584698242863,7,42.857142857142854,-0.5863710684514837,-76.80171274586804,1.5,1.5,1.5
AGLD,2.0,10000.0,4927.950164122294,-50.72049835877706,3,33.33333333333333,-0.8907655929453182,-79.4327680290428,2.0,2.0,2.0
AGLD,2.5,10000.0,4927.950164122294,-50.72049835877706,3,33.33333333333333,-0.8907655929453182,-79.4327680290428,2.5,2.5,2.5
AGLD,3.0,10000.0,4807.829501986468,-51.92170498013532,2,50.0,-0.9427939576068025,-79.9341021416804,3.0,3.0,3.0
AGLD,3.5,10000.0,4807.829501986468,-51.92170498013532,2,50.0,-0.9427939576068025,-79.9341021416804,3.5,3.5,3.5
AGLD,4.0,10000.0,4807.829501986468,-51.92170498013532,2,50.0,-0.9427939576068025,-79.9341021416804,4.0,4.0,4.0
AGLD,4.5,10000.0,4807.829501986468,-51.92170498013532,2,50.0,-0.9427939576068025,-79.9341021416804,4.5,4.5,4.5
AGLD,5.0,10000.0,4771.441010013061,-52.285589899869386,1,0.0,-0.9590418783072335,-79.9341021416804,5.0,5.0,5.0
AGLD,5.5,10000.0,4771.441010013061,-52.285589899869386,1,0.0,-0.9590418783072335,-79.9341021416804,5.5,5.5,5.5
AGLD,6.0,10000.0,4771.441010013061,-52.285589899869386,1,0.0,-0.9590418783072335,-79.9341021416804,6.0,6.0,6.0
AGLD,6.5,10000.0,4771.441010013061,-52.285589899869386,1,0.0,-0.9590418783072335,-79.9341021416804,6.5,6.5,6.5
AGLD,7.0,10000.0,4771.441010013061,-52.285589899869386,1,0.0,-0.9590418783072335,-79.9341021416804,7.0,7.0,7.0
AGLD,7.5,10000.0,4771.441010013061,-52.285589899869386,1,0.0,-0.9590418783072335,-79.9341021416804,7.5,7.5,7.5
AGLD,8.0,10000.0,4771.441010013061,-52.285589899869386,1,0.0,-0.9590418783072335,-79.9341021416804,8.0,8.0,8.0
AGLD,8.5,10000.0,4771.441010013061,-52.285589899869386,1,0.0,-0.9590418783072335,-79.9341021416804,8.5,8.5,8.5
AGLD,9.0,10000.0,4771.441010013061,-52.285589899869386,1,0.0,-0.9590418783072335,-79.9341021416804,9.0,9.0,9.0
AGLD,9.5,10000.0,4771.441010013061,-52.285589899869386,1,0.0,-0.9590418783072335,-79.9341021416804,9.5,9.5,9.5
AGLD,10.0,10000.0,4771.441010013061,-52.285589899869386,1,0.0,-0.9590418783072335,-79.9341021416804,10.0,10.0,10.0
AIXBT,-10.0,10000.0,10000.0,0.0,0,0.0,,0.0,-10.0,-10.0,-10.0
AIXBT,-9.5,10000.0,10000.0,0.0,0,0.0,,0.0,-9.5,-9.5,-9.5
AIXBT,-9.0,10000.0,10000.0,0.0,0,0.0,,0.0,-9.0,-9.0,-9.0
AIXBT,-8.5,10000.0,10000.0,0.0,0,0.0,,0.0,-8.5,-8.5,-8.5
AIXBT,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
AIXBT,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
AIXBT,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
AIXBT,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
AIXBT,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
AIXBT,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
AIXBT,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
AIXBT,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
AIXBT,-4.0,10000.0,9479.739869934969,-5.202601300650313,1,0.0,-1.714813135190054,-5.202601300650313,-4.0,-4.0,-4.0
AIXBT,-3.5,10000.0,9748.56831400775,-2.514316859922492,3,33.33333333333333,-0.513574462827078,-6.971209485339677,-3.5,-3.5,-3.5
AIXBT,-3.0,10000.0,13564.249225221403,35.64249225221403,6,50.0,2.1898264438479553,-24.655499834605866,-3.0,-3.0,-3.0
AIXBT,-2.5,10000.0,8982.666075500354,-10.173339244996459,9,55.55555555555556,0.11000415559870054,-61.059694585839885,-2.5,-2.5,-2.5
AIXBT,-2.0,10000.0,9828.636294514732,-1.7136370548526791,15,60.0,0.43535008035765543,-61.059694585839885,-2.0,-2.0,-2.0
AIXBT,-1.5,10000.0,12582.24235482643,25.822423548264307,23,47.82608695652174,1.1647971793301874,-61.059694585839885,-1.5,-1.5,-1.5
AIXBT,-1.0,10000.0,32004.328156708856,220.04328156708857,42,54.761904761904766,2.77175618229599,-63.1624824211614,-1.0,-1.0,-1.0
AIXBT,-0.5,10000.0,29829.01384542378,198.2901384542378,47,57.446808510638306,2.584402201022423,-70.9961957739299,-0.5,-0.5,-0.5
AIXBT,0.0,10000.0,16713.635375352384,67.13635375352384,35,62.857142857142854,1.7516310862597493,-81.59735021653674,0.0,0.0,0.0
AIXBT,0.5,10000.0,7694.531578147149,-23.05468421852851,20,50.0,0.6975836781814634,-87.75278258137038,0.5,0.5,0.5
AIXBT,1.0,10000.0,5548.91742535692,-44.5108257464308,13,61.53846153846154,0.2642466225372781,-89.89657972331536,1.0,1.0,1.0
AIXBT,1.5,10000.0,4535.516625358916,-54.64483374641084,7,42.857142857142854,-0.003657373080225229,-91.7417710293384,1.5,1.5,1.5
AIXBT,2.0,10000.0,3993.6021772713416,-60.06397822728658,3,66.66666666666666,-0.17280027248620752,-92.56553697814442,2.0,2.0,2.0
AIXBT,2.5,10000.0,3993.6021772713416,-60.06397822728658,3,66.66666666666666,-0.17280027248620752,-92.56553697814442,2.5,2.5,2.5
AIXBT,3.0,10000.0,3876.4565134047157,-61.23543486595284,2,50.0,-0.21248769551227747,-92.78361456011885,3.0,3.0,3.0
AIXBT,3.5,10000.0,3876.4565134047157,-61.23543486595284,2,50.0,-0.21248769551227747,-92.78361456011885,3.5,3.5,3.5
AIXBT,4.0,10000.0,3876.4565134047157,-61.23543486595284,2,50.0,-0.21248769551227747,-92.78361456011885,4.0,4.0,4.0
AIXBT,4.5,10000.0,3876.4565134047157,-61.23543486595284,2,50.0,-0.21248769551227747,-92.78361456011885,4.5,4.5,4.5
AIXBT,5.0,10000.0,3741.5450338198652,-62.58454966180135,1,0.0,-0.2595323032160114,-92.78361456011885,5.0,5.0,5.0
AIXBT,5.5,10000.0,3741.5450338198652,-62.58454966180135,1,0.0,-0.2595323032160114,-92.78361456011885,5.5,5.5,5.5
AIXBT,6.0,10000.0,3741.5450338198652,-62.58454966180135,1,0.0,-0.2595323032160114,-92.78361456011885,6.0,6.0,6.0
AIXBT,6.5,10000.0,3741.5450338198652,-62.58454966180135,1,0.0,-0.2595323032160114,-92.78361456011885,6.5,6.5,6.5
AIXBT,7.0,10000.0,3741.5450338198652,-62.58454966180135,1,0.0,-0.2595323032160114,-92.78361456011885,7.0,7.0,7.0
AIXBT,7.5,10000.0,3741.5450338198652,-62.58454966180135,1,0.0,-0.2595323032160114,-92.78361456011885,7.5,7.5,7.5
AIXBT,8.0,10000.0,3741.5450338198652,-62.58454966180135,1,0.0,-0.2595323032160114,-92.78361456011885,8.0,8.0,8.0
AIXBT,8.5,10000.0,3741.5450338198652,-62.58454966180135,1,0.0,-0.2595323032160114,-92.78361456011885,8.5,8.5,8.5
AIXBT,9.0,10000.0,3741.5450338198652,-62.58454966180135,1,0.0,-0.2595323032160114,-92.78361456011885,9.0,9.0,9.0
AIXBT,9.5,10000.0,3741.5450338198652,-62.58454966180135,1,0.0,-0.2595323032160114,-92.78361456011885,9.5,9.5,9.5
AIXBT,10.0,10000.0,3741.5450338198652,-62.58454966180135,1,0.0,-0.2595323032160114,-92.78361456011885,10.0,10.0,10.0
AI,-10.0,10000.0,10000.0,0.0,0,0.0,,0.0,-10.0,-10.0,-10.0
AI,-9.5,10000.0,10000.0,0.0,0,0.0,,0.0,-9.5,-9.5,-9.5
AI,-9.0,10000.0,10000.0,0.0,0,0.0,,0.0,-9.0,-9.0,-9.0
AI,-8.5,10000.0,10000.0,0.0,0,0.0,,0.0,-8.5,-8.5,-8.5
AI,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
AI,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
AI,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
AI,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
AI,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
AI,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
AI,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
AI,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
AI,-4.0,10000.0,9599.483204134365,-4.005167958656348,1,0.0,-1.6527325220745546,-4.005167958656348,-4.0,-4.0,-4.0
AI,-3.5,10000.0,10056.376361122693,0.563763611226932,3,66.66666666666666,0.19835015378438578,-4.005167958656348,-3.5,-3.5,-3.5
AI,-3.0,10000.0,16375.396962694802,63.75396962694801,6,83.33333333333334,3.66932925123873,-7.15379860497682,-3.0,-3.0,-3.0
AI,-2.5,10000.0,11251.378037974886,12.513780379748859,9,77.77777777777779,0.8304577900697854,-42.32197642499595,-2.5,-2.5,-2.5
AI,-2.0,10000.0,15331.721513864177,53.31721513864177,15,66.66666666666666,2.0849703285023677,-42.32197642499595,-2.0,-2.0,-2.0
AI,-1.5,10000.0,12294.177827498066,22.941778274980663,26,53.84615384615385,1.0738236394354042,-42.32197642499595,-1.5,-1.5,-1.5
AI,-1.0,10000.0,14742.669655821019,47.42669655821018,44,56.81818181818182,1.5171972961861147,-48.57858853732629,-1.0,-1.0,-1.0
